pr,ease,t_ms,seamI_deg,seamO_deg,inner_rMin,inner_rMax,outer_rMin,outer_rMax,03 - Resources_arcFrac,03 - Resources_alphaFrac,00 - Inbox_arc,00 - Inbox_noteArc,01 - Projects_arc,01 - Projects_noteArc,02 - Areas_arc,02 - Areas_noteArc,04 - Daily Notes_arc,04 - Daily Notes_noteArc,05 - Meeting Notes_arc,05 - Meeting Notes_noteArc,06 - Zettelkasten_arc,06 - Zettelkasten_noteArc,07 - Weekly Reviews_arc,07 - Weekly Reviews_noteArc,08 - Archive_arc,08 - Archive_noteArc,09 - Maps of Content_arc,09 - Maps of Content_noteArc,10 - Literature Notes_arc,10 - Literature Notes_noteArc,11 - Clippings_arc,11 - Clippings_noteArc,12 - Journal_arc,12 - Journal_noteArc,13 - Someday Maybe_arc,13 - Someday Maybe_noteArc,14 - Reading List_arc,14 - Reading List_noteArc,15 - Courses_arc,15 - Courses_noteArc,(vault root)_arc,(vault root)_noteArc
0.0000,0.0000,0,10.69,6.17,1105.9,1754.4,2656.7,3936.7,1,1,3.3,3,65.9,62.7,47.7,44.7,53.4,50.8,131.6,128.8,65.9,63.3,32.7,29.8,77,73.3,48.7,49.7,11.4,10.7,24.4,25.4,12.3,12.8,3.3,3.1,3.3,2.3,52.7,47.2,3.3,2.7
0.0020,0.0000,9.9,10.69,6.17,1105.9,1754.4,2656.7,3936.7,1,1,3.3,3,65.9,62.7,47.7,44.7,53.4,50.8,131.6,128.8,65.9,63.3,32.7,29.8,77,73.3,48.7,49.7,11.4,10.7,24.4,25.4,12.3,12.8,3.3,3.1,3.3,2.3,52.7,47.2,3.3,2.7
0.0030,0.0000,18.8,10.69,6.17,1105.9,1754.4,2656.7,3936.7,1,1,3.3,3,65.9,62.7,47.7,44.7,53.4,50.8,131.6,128.8,65.9,63.3,32.7,29.8,77,73.3,48.7,49.7,11.4,10.7,24.4,25.4,12.3,12.8,3.3,3.1,3.3,2.3,52.7,47.2,3.3,2.7
0.0050,0.0001,35.5,10.69,6.17,1105.9,1754.4,2656.7,3936.7,1,1,3.3,3,65.9,62.7,47.7,44.7,53.4,50.8,131.6,128.8,65.9,63.3,32.7,29.8,77,73.3,48.7,49.7,11.4,10.7,24.4,25.4,12.3,12.8,3.3,3.1,3.3,2.3,52.7,47.2,3.3,2.7
0.0070,0.0001,52.4,10.69,6.17,1105.9,1754.4,2656.7,3936.7,1,1,3.3,3,65.9,62.7,47.7,44.7,53.4,50.8,131.6,128.8,65.9,63.3,32.7,29.8,77,73.3,48.7,49.7,11.4,10.7,24.4,25.4,12.3,12.8,3.3,3.1,3.3,2.3,52.7,47.2,3.3,2.7
0.0100,0.0003,68.7,10.69,6.17,1105.9,1754.4,2656.7,3936.7,1,1,3.3,3,65.9,62.7,47.7,44.7,53.4,50.8,131.6,128.8,65.9,63.3,32.7,29.8,77,73.3,48.7,49.7,11.4,10.7,24.4,25.4,12.3,12.8,3.3,3.1,3.3,2.3,52.7,47.2,3.3,2.7
0.0130,0.0005,85.7,10.69,6.17,1105.9,1754.4,2656.7,3936.7,1,1,3.3,3,65.9,62.7,47.7,44.7,53.4,50.8,131.6,128.8,65.9,63.3,32.7,29.8,77,73.3,48.7,49.7,11.4,10.7,24.4,25.4,12.3,12.8,3.3,3.1,3.3,2.3,52.7,47.2,3.3,2.7
0.0150,0.0007,102.2,10.69,6.17,1105.9,1754.4,2656.7,3936.7,1,1,3.3,3,65.9,62.7,47.7,44.7,53.4,50.8,131.6,128.8,65.9,63.3,32.7,29.8,77,73.3,48.7,49.7,11.4,10.7,24.4,25.4,12.3,12.8,3.3,3.1,3.3,2.3,52.7,47.2,3.3,2.7
0.0180,0.0010,118.9,10.69,6.17,1105.9,1754.5,2656.7,3936.7,1,1,3.3,3,65.9,62.7,47.7,44.7,53.4,50.8,131.6,128.8,65.9,63.3,32.7,29.8,77,73.3,48.7,49.7,11.4,10.7,24.4,25.4,12.3,12.8,3.3,3.1,3.3,2.3,52.7,47.2,3.3,2.7
0.0200,0.0012,135.7,10.69,6.17,1105.9,1754.5,2656.7,3936.7,1,1,3.3,3,65.9,62.7,47.7,44.7,53.4,50.8,131.6,128.8,65.9,63.3,32.7,29.8,77,73.3,48.7,49.7,11.4,10.7,24.4,25.4,12.3,12.8,3.3,3.1,3.3,2.3,52.7,47.2,3.3,2.7
0.0230,0.0016,152,10.69,6.17,1105.9,1754.5,2656.7,3936.7,1,1,3.3,3,65.9,62.7,47.7,44.7,53.4,50.8,131.6,128.8,65.9,63.3,32.7,29.8,77,73.3,48.7,49.7,11.4,10.7,24.4,25.4,12.3,12.8,3.3,3.1,3.3,2.3,52.7,47.2,3.3,2.7
0.0260,0.0020,168.8,10.69,6.17,1105.9,1754.5,2656.7,3936.7,1,1,3.3,3,65.9,62.7,47.7,44.7,53.4,50.8,131.6,128.8,65.9,63.3,32.7,29.8,77,73.3,48.7,49.7,11.4,10.7,24.4,25.4,12.3,12.8,3.3,3.1,3.3,2.3,52.7,47.2,3.3,2.7
0.0280,0.0023,185.7,10.69,6.17,1105.9,1754.6,2656.7,3936.7,1,1,3.3,3,65.9,62.7,47.7,44.7,53.4,50.8,131.6,128.8,65.9,63.3,32.7,29.8,77.1,73.3,48.7,49.7,11.4,10.7,24.4,25.4,12.3,12.8,3.3,3.1,3.3,2.3,52.7,47.2,3.3,2.7
0.0310,0.0028,202,10.69,6.17,1105.9,1754.6,2656.7,3936.7,1,0.999,3.3,3,65.9,62.7,47.7,44.7,53.4,50.8,131.6,128.8,65.9,63.3,32.7,29.8,77.1,73.3,48.7,49.7,11.4,10.7,24.4,25.4,12.3,12.8,3.3,3.1,3.3,2.3,52.7,47.2,3.3,2.7
0.0330,0.0032,219.2,10.69,6.17,1105.9,1754.6,2656.7,3936.7,0.999,0.999,3.3,3,65.9,62.7,47.7,44.7,53.4,50.8,131.6,128.8,65.9,63.3,32.7,29.8,77.1,73.3,48.7,49.7,11.4,10.7,24.4,25.4,12.3,12.8,3.3,3.1,3.3,2.3,52.8,47.2,3.3,2.7
0.0360,0.0038,235.7,10.69,6.17,1105.9,1754.7,2656.7,3936.7,0.999,0.999,3.3,3,65.9,62.7,47.7,44.7,53.4,50.8,131.6,128.8,65.9,63.3,32.7,29.8,77.1,73.3,48.7,49.7,11.4,10.7,24.4,25.4,12.3,12.8,3.3,3.1,3.3,2.3,52.8,47.2,3.3,2.7
0.0390,0.0044,252.3,10.71,6.17,1105.9,1754.7,2656.7,3936.7,0.999,0.999,3.3,3,65.9,62.7,47.7,44.7,53.4,50.8,131.6,128.8,65.9,63.3,32.7,29.8,77.1,73.3,48.7,49.7,11.4,10.7,24.4,25.5,12.3,12.8,3.3,3.1,3.3,2.3,52.8,47.2,3.3,2.7
0.0410,0.0049,268.8,10.71,6.17,1105.9,1754.8,2656.7,3936.7,0.999,0.999,3.3,3,65.9,62.7,47.7,44.7,53.4,50.8,131.6,128.8,65.9,63.3,32.7,29.8,77.1,73.3,48.7,49.7,11.4,10.7,24.4,25.5,12.3,12.8,3.3,3.1,3.3,2.3,52.8,47.2,3.3,2.7
0.0440,0.0056,285.7,10.71,6.17,1105.9,1754.8,2656.7,3936.7,0.999,0.999,3.3,3,65.9,62.7,47.7,44.7,53.4,50.8,131.6,128.8,65.9,63.3,32.7,29.8,77.1,73.4,48.7,49.7,11.4,10.7,24.4,25.5,12.3,12.8,3.3,3.1,3.3,2.3,52.8,47.2,3.3,2.7
0.0460,0.0062,302.4,10.71,6.17,1105.9,1754.9,2656.7,3936.7,0.999,0.998,3.3,3,65.9,62.7,47.7,44.7,53.4,50.8,131.6,128.8,65.9,63.3,32.7,29.8,77.1,73.4,48.8,49.7,11.4,10.7,24.4,25.5,12.3,12.8,3.3,3.1,3.3,2.3,52.8,47.2,3.3,2.7
0.0490,0.0070,318.7,10.71,6.17,1105.9,1755,2656.7,3936.7,0.998,0.998,3.3,3,65.9,62.7,47.7,44.7,53.5,50.8,131.6,128.8,65.9,63.3,32.7,29.8,77.1,73.4,48.8,49.7,11.4,10.7,24.4,25.5,12.3,12.8,3.3,3.1,3.3,2.3,52.8,47.2,3.3,2.7
0.0520,0.0078,335.8,10.71,6.17,1105.9,1755,2656.7,3936.7,0.998,0.998,3.3,3,65.9,62.7,47.7,44.7,53.5,50.8,131.6,128.8,65.9,63.3,32.7,29.8,77.1,73.4,48.8,49.7,11.4,10.7,24.4,25.5,12.3,12.8,3.3,3.1,3.3,2.3,52.8,47.2,3.3,2.7
0.0540,0.0084,352.3,10.71,6.17,1105.9,1755.1,2656.7,3936.7,0.998,0.997,3.3,3,65.9,62.7,47.7,44.7,53.5,50.8,131.6,128.8,65.9,63.3,32.7,29.8,77.1,73.4,48.8,49.7,11.4,10.7,24.4,25.5,12.3,12.8,3.3,3.1,3.3,2.3,52.8,47.2,3.3,2.7
0.0570,0.0094,369.1,10.74,6.17,1105.9,1755.2,2656.7,3936.7,0.998,0.997,3.3,3,65.9,62.7,47.7,44.7,53.5,50.9,131.6,128.8,65.9,63.3,32.7,29.8,77.1,73.4,48.8,49.7,11.4,10.7,24.5,25.5,12.3,12.8,3.3,3.1,3.3,2.3,52.8,47.2,3.3,2.7
0.0600,0.0104,385.8,10.74,6.17,1105.9,1755.3,2656.7,3936.7,0.997,0.997,3.3,3,65.9,62.7,47.7,44.7,53.5,50.9,131.6,128.8,65.9,63.3,32.7,29.8,77.1,73.4,48.8,49.7,11.4,10.7,24.5,25.5,12.3,12.8,3.3,3.1,3.3,2.3,52.8,47.2,3.3,2.7
0.0620,0.0111,402.3,10.74,6.17,1105.9,1755.4,2656.7,3936.7,0.997,0.996,3.3,3,65.9,62.7,47.7,44.7,53.5,50.9,131.6,128.8,65.9,63.3,32.7,29.8,77.1,73.4,48.8,49.7,11.4,10.7,24.5,25.5,12.3,12.8,3.3,3.1,3.3,2.3,52.8,47.2,3.3,2.7
0.0650,0.0121,419,10.74,6.17,1105.9,1755.4,2656.7,3936.7,0.997,0.996,3.3,3,65.9,62.7,47.7,44.7,53.5,50.9,131.6,128.8,65.9,63.3,32.7,29.8,77.1,73.4,48.8,49.7,11.4,10.7,24.5,25.5,12.3,12.8,3.3,3.1,3.3,2.3,52.8,47.2,3.3,2.7
0.0670,0.0129,435.8,10.74,6.17,1105.9,1755.5,2656.7,3936.7,0.996,0.995,3.3,3,65.9,62.7,47.7,44.7,53.5,50.9,131.6,128.8,65.9,63.3,32.7,29.8,77.1,73.4,48.8,49.7,11.4,10.7,24.5,25.5,12.3,12.8,3.3,3.1,3.3,2.3,52.8,47.2,3.3,2.7
0.0700,0.0140,452.3,10.76,6.17,1105.9,1755.6,2656.7,3936.7,0.996,0.995,3.3,3,65.9,62.7,47.7,44.7,53.5,50.9,131.6,128.8,65.9,63.3,32.7,29.8,77.1,73.4,48.8,49.7,11.4,10.7,24.5,25.5,12.3,12.8,3.3,3.1,3.3,2.3,52.8,47.2,3.3,2.7
0.0720,0.0148,469,10.76,6.17,1105.9,1755.7,2656.7,3936.7,0.996,0.994,3.3,3,65.9,62.7,47.7,44.7,53.5,50.9,131.6,128.8,65.9,63.3,32.7,29.8,77.1,73.4,48.8,49.7,11.4,10.7,24.5,25.5,12.3,12.8,3.3,3.1,3.3,2.3,52.8,47.2,3.3,2.7
0.0750,0.0160,485.8,10.76,6.17,1105.9,1755.8,2656.7,3936.7,0.995,0.994,3.3,3,65.9,62.7,47.7,44.7,53.5,50.9,131.6,128.8,65.9,63.3,32.7,29.8,77.1,73.4,48.8,49.7,11.4,10.7,24.5,25.5,12.3,12.8,3.3,3.1,3.3,2.3,52.8,47.2,3.3,2.7
0.0780,0.0173,502.4,10.76,6.17,1105.9,1755.9,2656.7,3936.7,0.995,0.993,3.3,3,65.9,62.7,47.7,44.7,53.5,50.9,131.6,128.8,65.9,63.3,32.7,29.8,77.1,73.4,48.8,49.7,11.4,10.7,24.5,25.5,12.3,12.8,3.3,3.1,3.3,2.3,52.8,47.2,3.3,2.7
0.0800,0.0182,518.9,10.76,6.17,1105.9,1756.1,2656.7,3936.7,0.994,0.993,3.3,3,65.9,62.7,47.7,44.7,53.5,50.9,131.6,128.8,65.9,63.3,32.7,29.8,77.1,73.4,48.8,49.7,11.4,10.7,24.5,25.5,12.3,12.8,3.3,3.1,3.3,2.3,52.8,47.2,3.3,2.7
0.0830,0.0195,535.9,10.78,6.17,1105.9,1756.2,2656.7,3936.7,0.994,0.992,3.3,3,65.9,62.7,47.7,44.7,53.5,50.9,131.6,128.8,65.9,63.3,32.7,29.8,77.1,73.4,48.8,49.7,11.4,10.7,24.5,25.5,12.3,12.8,3.3,3.1,3.3,2.3,52.8,47.2,3.3,2.7
0.0860,0.0209,552.4,10.78,6.17,1105.9,1756.3,2656.7,3936.7,0.993,0.991,3.3,3,65.9,62.7,47.7,44.7,53.5,50.9,131.6,128.8,65.9,63.3,32.7,29.8,77.1,73.4,48.8,49.7,11.4,10.7,24.5,25.5,12.3,12.8,3.3,3.1,3.3,2.3,52.8,47.2,3.3,2.7
0.0880,0.0219,569.6,10.78,6.17,1105.9,1756.4,2656.7,3936.7,0.993,0.991,3.3,3,65.9,62.7,47.7,44.7,53.5,50.9,131.6,128.8,65.9,63.3,32.7,29.8,77.2,73.4,48.8,49.7,11.4,10.7,24.5,25.5,12.3,12.8,3.3,3.1,3.3,2.3,52.8,47.2,3.3,2.7
0.0910,0.0233,585.9,10.78,6.17,1105.9,1756.5,2656.7,3936.7,0.992,0.99,3.3,3,65.9,62.7,47.7,44.7,53.5,50.9,131.6,128.8,65.9,63.3,32.7,29.8,77.2,73.5,48.8,49.7,11.4,10.7,24.5,25.5,12.3,12.8,3.3,3.1,3.3,2.3,52.8,47.2,3.3,2.7
0.0930,0.0243,605.5,10.8,6.17,1105.9,1756.7,2656.7,3936.7,0.991,0.989,3.3,3,65.9,62.7,47.7,44.7,53.5,50.9,131.6,128.8,65.9,63.3,32.7,29.8,77.2,73.5,48.8,49.8,11.4,10.7,24.5,25.5,12.3,12.8,3.3,3.1,3.3,2.3,52.8,47.3,3.3,2.7
0.0960,0.0259,620.2,10.8,6.17,1105.9,1756.8,2656.7,3936.7,0.991,0.988,3.3,3,65.9,62.7,47.7,44.7,53.5,50.9,131.6,128.8,65.9,63.3,32.7,29.8,77.2,73.5,48.8,49.8,11.4,10.7,24.5,25.5,12.3,12.8,3.3,3.1,3.3,2.3,52.8,47.3,3.3,2.7
0.0990,0.0275,637.9,10.8,6.17,1105.9,1757,2656.7,3936.7,0.99,0.987,3.3,3,65.9,62.7,47.7,44.7,53.5,51,131.6,128.8,65.9,63.3,32.7,29.8,77.2,73.5,48.8,49.8,11.4,10.7,24.5,25.5,12.3,12.8,3.3,3.1,3.3,2.3,52.9,47.3,3.3,2.7
0.1010,0.0285,653.2,10.82,6.17,1105.9,1757.1,2656.7,3936.7,0.989,0.986,3.3,3,65.9,62.7,47.7,44.7,53.5,51,131.6,128.8,65.9,63.3,32.7,29.8,77.2,73.5,48.8,49.8,11.4,10.7,24.5,25.5,12.3,12.8,3.3,3.1,3.3,2.3,52.9,47.3,3.3,2.7
0.1040,0.0302,669.3,10.82,6.17,1105.9,1757.3,2656.7,3936.7,0.989,0.985,3.3,3,65.9,62.7,47.7,44.7,53.6,51,131.6,128.8,65.9,63.3,32.7,29.8,77.2,73.5,48.8,49.8,11.4,10.7,24.5,25.5,12.3,12.8,3.3,3.1,3.3,2.3,52.9,47.3,3.3,2.7
0.1060,0.0313,686,10.82,6.17,1105.9,1757.4,2656.7,3936.7,0.988,0.984,3.3,3,65.9,62.7,47.7,44.7,53.6,51,131.6,128.8,65.9,63.3,32.7,29.8,77.2,73.5,48.9,49.8,11.4,10.7,24.5,25.5,12.3,12.8,3.3,3.1,3.3,2.3,52.9,47.3,3.3,2.7
0.1090,0.0331,705.1,10.82,6.17,1105.9,1757.6,2656.7,3936.7,0.987,0.983,3.3,3,65.9,62.7,47.7,44.7,53.6,51,131.6,128.8,65.9,63.3,32.7,29.8,77.2,73.5,48.9,49.8,11.4,10.7,24.5,25.5,12.3,12.8,3.3,3.1,3.3,2.3,52.9,47.3,3.3,2.7
0.1120,0.0348,719.4,10.85,6.17,1105.9,1757.7,2656.7,3936.7,0.986,0.982,3.3,3,65.9,62.7,47.7,44.7,53.6,50.6,131.6,128.8,65.9,63.3,32.7,29.8,77.3,73.6,48.9,49.8,11.4,10.7,24.5,25.5,12.3,12.8,3.3,3.1,3.3,2.3,52.9,47.3,3.3,2.7
0.1140,0.0360,736.1,10.85,6.17,1105.9,1757.9,2656.7,3936.7,0.985,0.981,3.3,3,65.9,62.7,47.7,44.7,53.6,50.7,131.6,128.8,65.9,63.3,32.7,29.8,77.3,73.6,48.9,49.8,11.4,10.7,24.5,25.5,12.3,12.8,3.3,3.1,3.3,2.3,52.9,47.3,3.3,2.7
0.1170,0.0379,752.6,10.85,6.17,1105.9,1758,2656.7,3936.7,0.985,0.98,3.3,3,65.9,62.7,47.7,44.7,53.6,51,131.6,128.8,65.9,63.3,32.7,29.8,77.3,73.6,48.9,49.8,11.4,10.7,24.5,25.5,12.3,12.8,3.3,3.1,3.3,2.3,52.9,47.3,3.3,2.7
0.1190,0.0391,769.5,10.87,6.17,1105.9,1758.2,2656.7,3936.7,0.984,0.979,3.3,3,65.9,62.7,47.7,44.7,53.6,51.1,131.6,128.8,65.9,63.3,32.7,29.8,77.3,73.6,48.9,49.8,11.4,10.7,24.5,25.5,12.3,12.8,3.3,3.1,3.3,2.3,52.9,47.3,3.3,2.7
0.1220,0.0410,786.6,10.87,6.17,1105.9,1758.4,2656.7,3936.7,0.983,0.978,3.3,3,65.9,62.7,47.7,44.7,53.6,51.1,131.6,128.8,65.9,63.3,32.7,29.8,77.3,73.6,48.9,49.8,11.4,10.7,24.5,25.5,12.3,12.8,3.3,3.1,3.3,2.3,52.9,47.3,3.3,2.7
0.1250,0.0430,802.6,10.87,6.17,1105.9,1758.5,2656.7,3936.7,0.982,0.976,3.3,3,65.9,62.7,47.7,44.7,53.6,51.1,131.6,128.8,65.9,63.3,32.7,29.8,77.3,73.6,48.9,49.8,11.4,10.7,24.5,25.5,12.3,12.8,3.3,3.1,3.3,2.3,53,47.4,3.3,2.7
0.1270,0.0443,819.7,10.89,6.17,1105.9,1758.7,2656.7,3936.7,0.981,0.975,3.3,3,65.9,62.7,47.7,44.7,53.6,51.1,131.6,128.8,65.9,63.3,32.7,29.8,77.4,73.7,48.9,49.9,11.4,10.7,24.5,25.5,12.3,12.8,3.3,3.1,3.3,2.3,53,47.4,3.3,2.7
0.1300,0.0463,836,10.89,6.17,1105.9,1758.9,2656.7,3936.7,0.98,0.974,3.3,3,65.9,62.7,47.7,44.7,53.7,51.1,131.6,128.8,65.9,63.3,32.7,29.8,77.4,73.7,48.9,49.9,11.4,10.7,24.5,25.6,12.3,12.8,3.3,3.1,3.3,2.3,53,47.4,3.3,2.7
0.1320,0.0477,852.9,10.91,6.17,1105.9,1759.1,2656.7,3936.7,0.978,0.972,3.3,3,65.9,62.7,47.7,44.7,53.7,51.1,131.6,128.8,65.9,63.3,32.7,29.8,77.4,73.7,48.9,49.9,11.4,10.7,24.5,25.6,12.3,12.8,3.3,3.1,3.3,2.3,53,47.4,3.3,2.7
0.1350,0.0498,869.4,10.91,6.17,1105.9,1759.3,2656.7,3936.7,0.977,0.971,3.3,3,65.9,62.7,47.7,44.7,53.7,51.1,131.6,128.8,65.9,63.3,32.7,29.8,77.4,73.7,49,49.9,11.4,10.7,24.6,25.6,12.3,12.8,3.3,3.1,3.3,2.3,53,47.4,3.3,2.7
0.1380,0.0519,886.4,10.91,6.17,1105.9,1759.5,2656.7,3936.7,0.976,0.969,3.3,3,65.9,62.7,47.7,44.7,53.7,51.2,131.6,128.8,65.9,63.3,32.7,29.8,77.4,73.7,49,49.9,11.4,10.7,24.6,25.6,12.4,12.8,3.3,3.1,3.3,2.3,53,47.4,3.3,2.7
0.1400,0.0533,902.7,10.93,6.17,1105.9,1759.7,2656.7,3936.7,0.975,0.968,3.3,3,65.9,62.7,47.7,44.7,53.7,51.2,131.6,128.8,65.9,63.3,32.7,29.8,77.4,73.8,49,49.9,11.4,10.7,24.6,25.6,12.4,12.8,3.3,3.1,3.3,2.3,53,47.4,3.3,2.7
0.1430,0.0555,919.4,10.93,6.17,1105.9,1759.9,2656.7,3936.7,0.974,0.966,3.4,3,65.9,62.7,47.7,44.7,53.7,51.2,131.6,128.8,65.9,63.3,32.7,29.8,77.5,73.8,49,49.9,11.4,10.7,24.6,25.6,12.4,12.8,3.4,3.1,3.4,2.3,53,47.4,3.4,2.7
0.1450,0.0570,936.1,10.96,6.17,1105.9,1760.1,2656.7,3936.7,0.973,0.965,3.4,3,65.9,62.7,47.7,44.7,53.7,51.2,131.6,128.8,65.9,63.3,32.7,29.8,77.5,73.8,49,49.9,11.4,10.7,24.6,25.6,12.4,12.8,3.4,3.1,3.4,2.3,53.1,47.4,3.4,2.7
0.1480,0.0592,953,10.96,6.17,1105.9,1760.3,2656.7,3936.7,0.971,0.963,3.4,3,65.9,62.7,47.7,44.7,53.8,51.2,131.6,128.8,65.9,63.3,32.7,29.8,77.5,73.8,49,50,11.4,10.7,24.6,25.6,12.4,12.9,3.4,3.1,3.4,2.2,53.1,47.5,3.4,2.7
0.1510,0.0615,969.9,10.96,6.17,1105.9,1760.5,2656.7,3936.7,0.97,0.961,3.4,3,65.9,62.7,47.7,44.7,53.8,51.3,131.6,128.8,65.9,63.3,32.7,29.8,77.5,73.9,49,50,11.4,10.7,24.6,25.6,12.4,12.9,3.4,3.1,3.4,2.2,53.1,47.5,3.4,2.7
0.1530,0.0631,986.5,10.98,6.17,1105.9,1760.7,2656.7,3936.7,0.968,0.959,3.4,3,65.9,62.7,47.7,44.7,53.8,51.3,131.6,128.8,65.9,63.3,32.7,29.8,77.6,73.9,49.1,50,11.4,10.7,24.6,25.6,12.4,12.9,3.4,3.1,3.4,2.2,53.1,47.5,3.4,2.7
0.1560,0.0654,1003.1,10.98,6.17,1105.9,1760.9,2656.7,3936.7,0.967,0.958,3.4,3,65.9,62.7,47.7,44.7,53.8,51.3,131.6,128.8,65.9,63.3,32.7,29.8,77.6,73.9,49.1,50,11.4,10.7,24.6,25.6,12.4,12.9,3.4,3.1,3.4,2.2,53.1,47.5,3.4,2.7
0.1590,0.0678,1019.5,11,6.17,1105.9,1761.1,2656.7,3936.7,0.966,0.956,3.4,3,65.9,62.7,47.7,44.7,53.8,51.3,131.6,128.8,65.9,63.3,32.7,29.8,77.6,73.9,49.1,50,11.4,10.7,24.6,25.6,12.4,12.9,3.4,3.1,3.4,2.2,53.1,47.5,3.4,2.7
0.1610,0.0694,1036.4,11,6.17,1105.9,1761.3,2656.7,3936.7,0.964,0.954,3.4,3,65.9,62.7,47.7,44.7,53.8,51.3,131.6,128.8,65.9,63.3,32.7,29.8,77.6,74,49.1,50,11.4,10.7,24.6,25.6,12.4,12.9,3.4,3.1,3.4,2.2,53.2,47.5,3.4,2.7
0.1640,0.0719,1052.8,11.02,6.17,1105.9,1761.6,2656.7,3936.7,0.963,0.952,3.4,3,65.9,62.7,47.7,44.7,53.9,51.4,131.6,128.8,65.9,63.3,32.7,29.8,77.7,74,49.1,50,11.4,10.7,24.6,25.6,12.4,12.9,3.4,3.1,3.4,2.2,53.2,47.5,3.4,2.7
0.1660,0.0735,1069.7,11.02,6.17,1105.9,1761.8,2656.7,3936.7,0.961,0.95,3.4,3,65.9,62.7,47.7,44.7,53.9,51.4,131.6,128.8,65.9,63.3,32.7,29.8,77.7,74,49.1,50.1,11.4,10.7,24.6,25.7,12.4,12.9,3.4,3.1,3.4,2.2,53.2,47.6,3.4,2.7
0.1690,0.0760,1086.1,11.02,6.17,1105.9,1762,2656.7,3936.7,0.959,0.948,3.4,3,65.9,62.7,47.7,44.7,53.9,51.4,131.6,128.8,65.9,63.3,32.7,29.8,77.7,74,49.1,50.1,11.4,10.7,24.6,25.7,12.4,12.9,3.4,3.1,3.4,2.2,53.2,47.6,3.4,2.7
0.1710,0.0777,1103.1,11.04,6.17,1105.9,1762.3,2656.7,3936.7,0.958,0.946,3.4,3,65.9,62.7,47.7,44.7,53.9,51.4,131.6,128.8,65.9,63.3,32.7,29.8,77.7,74.1,49.2,50.1,11.4,10.7,24.7,25.7,12.4,12.9,3.4,3.1,3.4,2.2,53.2,47.6,3.4,2.7
0.1740,0.0803,1119.6,11.04,6.17,1105.9,1762.5,2656.7,3936.7,0.956,0.944,3.4,3,65.9,62.7,47.7,44.7,53.9,51.5,131.6,128.8,65.9,63.3,32.7,29.8,77.8,74.1,49.2,50.1,11.4,10.7,24.7,25.7,12.4,12.9,3.4,3.1,3.4,2.2,53.2,47.6,3.4,2.7
0.1770,0.0829,1136.3,11.07,6.17,1105.9,1762.7,2656.7,3936.7,0.954,0.942,3.4,3,65.9,62.7,47.7,44.7,54,51.5,131.6,128.8,65.9,63.3,32.7,29.8,77.8,74.1,49.2,50.1,11.4,10.7,24.7,25.7,12.4,12.9,3.4,3.1,3.4,2.2,53.3,47.6,3.4,2.7
0.1790,0.0847,1153.2,11.07,6.17,1105.9,1763,2656.7,3936.7,0.953,0.939,3.4,3,65.9,62.7,47.7,44.7,54,51.5,131.6,128.8,65.9,63.3,32.7,29.8,77.8,74.2,49.2,50.2,11.4,10.7,24.7,25.7,12.4,12.9,3.4,3.1,3.4,2.2,53.3,47.6,3.4,2.7
0.1820,0.0873,1170,11.09,6.17,1105.9,1763.2,2656.7,3936.7,0.951,0.937,3.4,3,65.9,62.7,47.7,44.7,54,51.5,131.6,128.8,65.9,63.3,32.7,29.8,77.9,74.2,49.2,50.2,11.4,10.7,24.7,25.7,12.4,12.9,3.4,3.1,3.4,2.2,53.3,47.7,3.4,2.7
0.1850,0.0900,1186.5,11.09,6.17,1105.9,1763.5,2656.7,3936.7,0.949,0.935,3.4,3,65.9,62.7,47.7,44.7,54,51.6,131.6,128.8,65.9,63.3,32.7,29.8,77.9,74.2,49.3,50.2,11.4,10.7,24.7,25.7,12.4,12.9,3.4,3.1,3.4,2.2,53.3,47.7,3.4,2.7
0.1870,0.0918,1203.1,11.11,6.17,1105.9,1763.7,2656.7,3936.7,0.947,0.932,3.4,3,65.9,62.7,47.7,44.7,54,51.6,131.6,128.8,65.9,63.3,32.7,29.8,77.9,74.3,49.3,50.2,11.4,10.7,24.7,25.7,12.4,12.9,3.4,3.1,3.4,2.2,53.3,47.7,3.4,2.7
0.1900,0.0946,1219.6,11.11,6.17,1105.9,1764,2656.7,3936.7,0.945,0.93,3.4,3,65.9,62.7,47.7,44.7,54.1,51.6,131.6,128.8,65.9,63.3,32.7,29.8,77.9,74.3,49.3,50.2,11.4,10.7,24.7,25.7,12.4,12.9,3.4,3.1,3.4,2.2,53.4,47.7,3.4,2.7
0.1920,0.0964,1236.6,11.13,6.17,1105.9,1764.3,2656.7,3936.7,0.944,0.928,3.4,3,65.9,62.7,47.7,44.7,54.1,51.6,131.6,128.8,65.9,63.3,32.7,29.8,78,74.3,49.3,50.3,11.4,10.7,24.7,25.7,12.4,12.9,3.4,3.1,3.4,2.2,53.4,47.7,3.4,2.7
0.1950,0.0992,1253,11.13,6.17,1105.9,1764.5,2656.7,3936.7,0.942,0.925,3.4,3,65.9,62.7,47.7,44.7,54.1,51.7,131.6,128.8,65.9,63.3,32.7,29.8,78,74.4,49.3,50.3,11.4,10.7,24.7,25.8,12.4,12.9,3.4,3.1,3.4,2.2,53.4,47.8,3.4,2.6
